Record,Date/Time,10,Freq,Rcvr,Alpha,dTdG,K1,K2,K3,K4,Tnd
     1,01/31/2021 00:04:15,11, 22.000,0, 0.990540,  -650096.31,  0.11838377E+02, -0.11051387E+00,  0.45735975E-03, -0.74842385E-06, 170.26
     2,01/31/2021 00:04:15,11, 22.234,0, 0.990860,  -745374.44,  0.10179851E+03, -0.11226556E+01,  0.41349717E-02, -0.50834190E-05, 174.79
     3,01/31/2021 00:04:15,11, 22.500,0, 0.990600,  -833895.03,  0.96340562E+02, -0.10614590E+01,  0.37873326E-02, -0.43885409E-05, 190.61
     4,01/31/2021 00:04:15,11, 23.000,0, 0.991330,  -621762.79, -0.10738568E+03,  0.13356199E+01, -0.52665149E-02,  0.66821030E-05, 164.26
     5,01/31/2021 00:04:15,11, 23.034,0, 0.989980,  -563355.85, -0.94819243E+02,  0.11817776E+01, -0.46872285E-02,  0.59985918E-05, 163.44
     6,01/31/2021 00:04:15,11, 23.500,0, 0.992160,  -678088.89, -0.10039781E+03,  0.10750012E+01, -0.37321602E-02,  0.42036221E-05, 172.82
     7,01/31/2021 00:04:15,11, 23.834,0, 0.994300,  -740432.14, -0.12899751E+02,  0.45093552E-01,  0.19557269E-03, -0.68166150E-06, 174.37
     8,01/31/2021 00:04:15,11, 24.000,0, 0.991770,  -643675.95,  0.28632137E+02, -0.28328895E+00,  0.98252349E-03, -0.11935121E-05, 170.80
     9,01/31/2021 00:04:15,11, 24.500,0, 0.987040,  -597290.77, -0.19274877E+02,  0.25956774E+00, -0.10565601E-02,  0.13472031E-05, 167.65
    10,01/31/2021 00:04:15,11, 25.000,0, 0.987670,  -646601.02,  0.65126169E+02, -0.66407772E+00,  0.24182167E-02, -0.31127006E-05, 163.51
    11,01/31/2021 00:04:15,11, 25.500,0, 0.992660,  -603721.35, -0.15878365E+03,  0.16518840E+01, -0.57127049E-02,  0.65675415E-05, 156.77
    12,01/31/2021 00:04:15,11, 26.000,0, 0.995400,  -544488.58,  0.31054154E+02, -0.32830762E+00,  0.11441748E-02, -0.13149389E-05, 158.88
    13,01/31/2021 00:04:15,11, 26.234,0, 0.993920,  -497841.72, -0.98528266E+01,  0.10994922E+00, -0.34811138E-03,  0.29700766E-06, 154.07
    14,01/31/2021 00:04:15,11, 26.500,0, 0.994500,  -513657.51, -0.71112067E+01,  0.44336401E-01,  0.15894860E-04, -0.29042221E-06, 153.37
    15,01/31/2021 00:04:15,11, 27.000,0, 0.992510,  -449871.22,  0.28964801E+02, -0.32805850E+00,  0.12467493E-02, -0.15859384E-05, 149.64
    16,01/31/2021 00:04:15,11, 27.500,0, 0.994560,  -470551.51, -0.11014883E+03,  0.11743700E+01, -0.42078607E-02,  0.50622253E-05, 148.47
    17,01/31/2021 00:04:15,11, 28.000,0, 0.997520,  -459574.77, -0.25084516E+03,  0.26803324E+01, -0.93982259E-02,  0.10822074E-04, 155.69
    18,01/31/2021 00:04:15,11, 28.500,0, 0.992570,  -466735.86,  0.24351818E+03, -0.25341728E+01,  0.87995065E-02, -0.10195029E-04, 157.58
    19,01/31/2021 00:04:15,11, 29.000,0, 0.987610,  -434749.97, -0.10700639E+03,  0.11862719E+01, -0.43055094E-02,  0.51285777E-05, 154.67
    20,01/31/2021 00:04:15,11, 29.500,0, 0.978680,  -440692.27, -0.19633450E+03,  0.19963669E+01, -0.67576461E-02,  0.76143399E-05, 164.92
    21,01/31/2021 00:04:15,11, 30.000,0, 0.978030,  -465961.49, -0.61950534E+02,  0.65651415E+00, -0.22254514E-02,  0.24077204E-05, 155.20
Record,Date/Time,30,TkBB(K),Tnd(K) Ch  22.000,R Ch  22.000,Tnd(K) Ch  22.234,R Ch  22.234,Tnd(K) Ch  22.500,R Ch  22.500,Tnd(K) Ch  23.000,R Ch  23.000,Tnd(K) Ch  23.034,R Ch  23.034,Tnd(K) Ch  23.500,R Ch  23.500,Tnd(K) Ch  23.834,R Ch  23.834,Tnd(K) Ch  24.000,R Ch  24.000,Tnd(K) Ch  24.500,R Ch  24.500,Tnd(K) Ch  25.000,R Ch  25.000,Tnd(K) Ch  25.500,R Ch  25.500,Tnd(K) Ch  26.000,R Ch  26.000,Tnd(K) Ch  26.234,R Ch  26.234,Tnd(K) Ch  26.500,R Ch  26.500,Tnd(K) Ch  27.000,R Ch  27.000,Tnd(K) Ch  27.500,R Ch  27.500,Tnd(K) Ch  28.000,R Ch  28.000,Tnd(K) Ch  28.500,R Ch  28.500,Tnd(K) Ch  29.000,R Ch  29.000,Tnd(K) Ch  29.500,R Ch  29.500,Tnd(K) Ch  30.000,R Ch  30.000,DataQuality
   475,01/31/2021 13:15:10,31,288.434, 169.586, 0.990654, 174.109, 0.989861, 190.179, 0.977978, 165.162, 0.832583, 164.024, 0.846637, 172.568, 0.993846, 173.789, 0.998318, 170.199, 0.998456, 167.035, 0.989246, 163.080, 0.997747, 155.912, 0.998800, 158.035, 0.994594, 153.561, 0.998416, 152.983, 0.989477, 149.013, 0.995978, 147.924, 0.999120, 155.066, 0.985961, 156.735, 0.995629, 154.178, 0.989405, 164.856, 0.996006, 155.046, 0.999607,1
   476,01/31/2021 13:16:54,31,288.472, 169.126, 0.982880, 173.841, 0.985316, 189.603, 0.986224, 164.505, 0.850604, 163.721, 0.859733, 172.291, 0.992553, 173.713, 0.995214, 169.700, 0.999928, 166.842, 0.993477, 162.683, 0.996577, 155.528, 0.996672, 157.601, 0.994328, 153.383, 0.999236, 152.334, 0.988796, 148.780, 0.992082, 147.428, 0.998607, 154.818, 0.981325, 156.404, 0.991027, 154.063, 0.982258, 164.547, 0.995035, 154.708, 0.999512,1
   477,01/31/2021 13:18:38,31,288.524, 169.465, 0.977911, 173.553, 0.985387, 189.595, 0.972741, 164.819, 0.837946, 163.816, 0.834057, 171.835, 0.988437, 173.752, 0.993849, 170.079, 0.999899, 166.711, 0.987128, 162.629, 0.996204, 155.885, 0.995870, 158.022, 0.990769, 153.407, 0.998666, 152.727, 0.986993, 148.979, 0.993933, 147.779, 0.996794, 155.067, 0.983054, 156.689, 0.989373, 154.002, 0.986071, 164.674, 0.993234, 154.903, 0.999651,1
   478,01/31/2021 13:20:23,31,288.585, 169.755, 0.988865, 174.046, 0.984947, 190.247, 0.981104, 164.722, 0.832923, 163.809, 0.836994, 172.298, 0.989967, 174.136, 0.995477, 170.304, 0.999414, 167.193, 0.990580, 162.892, 0.996971, 155.915, 0.996987, 158.221, 0.996373, 153.621, 0.997971, 152.734, 0.991194, 149.017, 0.994664, 147.635, 0.997334, 155.230, 0.975839, 156.809, 0.996550, 154.066, 0.984714, 164.855, 0.994405, 155.072, 0.999810,1
   479,01/31/2021 13:22:07,31,288.605, 169.238, 0.985723, 173.596, 0.989122, 189.715, 0.971608, 164.265, 0.833928, 163.627, 0.833647, 172.392, 0.992020, 173.477, 0.994290, 169.849, 0.999956, 166.943, 0.993248, 162.680, 0.994451, 155.858, 0.997810, 157.920, 0.996844, 153.091, 0.997737, 152.611, 0.995304, 148.823, 0.994394, 147.494, 0.999391, 155.105, 0.980947, 156.856, 0.995804, 153.777, 0.986406, 164.722, 0.995725, 154.549, 0.999860,1
   480,01/31/2021 13:23:51,31,288.571, 169.786, 0.987176, 173.789, 0.987018, 189.931, 0.973624, 164.765, 0.821977, 163.894, 0.841780, 172.431, 0.991730, 173.744, 0.992289, 170.014, 0.998965, 166.872, 0.986123, 162.516, 0.995404, 155.774, 0.994623, 158.037, 0.994059, 153.228, 0.997001, 152.841, 0.988112, 148.887, 0.994107, 147.571, 0.997024, 155.226, 0.976617, 156.651, 0.991728, 153.921, 0.988329, 164.452, 0.993577, 154.973, 0.999939,1
   481,01/31/2021 13:25:35,31,288.541, 169.692, 0.981036, 173.677, 0.985291, 189.744, 0.988062, 164.983, 0.819880, 163.552, 0.835028, 172.349, 0.991107, 173.376, 0.995757, 170.091, 0.999117, 166.707, 0.989172, 162.560, 0.996933, 155.647, 0.995627, 157.994, 0.995521, 153.142, 0.998882, 152.567, 0.992688, 149.018, 0.995502, 147.683, 0.998531, 154.978, 0.988991, 156.600, 0.995490, 153.830, 0.991765, 164.506, 0.995853, 154.980, 0.998911,1
   482,01/31/2021 13:27:19,31,288.500, 169.491, 0.982562, 174.385, 0.981650, 189.741, 0.980137, 164.429, 0.834760, 163.196, 0.841697, 172.187, 0.991479, 173.690, 0.997698, 170.115, 0.998250, 166.777, 0.989544, 162.480, 0.998680, 155.601, 0.993397, 157.758, 0.989668, 153.055, 0.997090, 152.409, 0.989971, 148.949, 0.992690, 147.477, 0.998772, 154.833, 0.981746, 156.378, 0.994352, 153.775, 0.990014, 164.391, 0.995818, 154.772, 0.999770,1
   483,01/31/2021 13:29:03,31,288.422, 169.467, 0.976849, 173.884, 0.978048, 190.001, 0.979753, 163.991, 0.843428, 163.211, 0.859356, 172.075, 0.987475, 173.692, 0.995623, 169.795, 0.999772, 166.763, 0.990520, 162.405, 0.995002, 155.735, 0.997621, 158.016, 0.993410, 153.115, 0.996773, 152.515, 0.987858, 148.990, 0.994692, 147.817, 0.997941, 155.004, 0.981362, 156.403, 0.992247, 153.931, 0.985075, 164.302, 0.995985, 155.020, 0.999828,1
   484,01/31/2021 13:30:47,31,288.330, 169.464, 0.984837, 173.927, 0.990053, 189.536, 0.978819, 164.402, 0.843213, 163.387, 0.849022, 171.869, 0.988785, 173.654, 0.997998, 170.206, 0.997889, 166.459, 0.988340, 162.901, 0.996482, 156.015, 0.993204, 157.988, 0.995032, 153.045, 0.997102, 152.750, 0.991098, 148.988, 0.995463, 147.741, 0.996789, 155.096, 0.982464, 156.298, 0.989540, 154.070, 0.988574, 164.675, 0.993366, 154.931, 0.998996,1
   485,01/31/2021 13:32:31,31,288.306, 169.558, 0.990835, 173.914, 0.987330, 190.092, 0.984699, 164.631, 0.825653, 163.875, 0.845347, 172.322, 0.995858, 173.724, 0.993365, 170.266, 0.999474, 167.188, 0.987974, 162.843, 0.996578, 156.138, 0.995863, 158.049, 0.995311, 153.215, 0.998843, 152.659, 0.991335, 148.942, 0.993222, 147.556, 0.997376, 155.052, 0.981251, 156.541, 0.989608, 154.364, 0.984571, 164.864, 0.991171, 154.937, 0.999582,1
   486,01/31/2021 13:34:15,31,288.304, 169.633, 0.980380, 174.094, 0.985035, 189.990, 0.982982, 164.681, 0.825081, 163.764, 0.814007, 172.316, 0.986906, 173.825, 0.996428, 170.364, 0.999053, 166.971, 0.987394, 162.537, 0.994638, 155.427, 0.996884, 157.925, 0.992849, 153.066, 0.997284, 152.607, 0.990501, 148.871, 0.994385, 147.747, 0.999388, 155.067, 0.983862, 156.757, 0.993891, 153.979, 0.989210, 164.607, 0.996137, 154.888, 0.999662,1
   487,01/31/2021 13:35:59,31,288.279, 169.383, 0.988561, 173.452, 0.988067, 189.764, 0.984095, 164.405, 0.839058, 163.546, 0.842154, 171.947, 0.989478, 173.220, 0.997393, 169.996, 0.999432, 166.767, 0.988650, 162.405, 0.998031, 155.558, 0.997520, 157.986, 0.995355, 153.060, 0.998505, 152.442, 0.990685, 148.792, 0.993725, 147.564, 0.998676, 154.967, 0.980708, 156.379, 0.989701, 153.997, 0.987639, 164.439, 0.990852, 155.039, 0.998707,1
   488,01/31/2021 13:37:43,31,288.240, 169.321, 0.986528, 173.823, 0.987845, 190.087, 0.979119, 164.712, 0.812963, 163.753, 0.840465, 172.206, 0.993155, 173.677, 0.997190, 170.149, 0.999437, 167.211, 0.989516, 162.774, 0.996720, 155.777, 0.996102, 158.090, 0.990784, 153.489, 0.997925, 152.884, 0.990226, 149.194, 0.995425, 147.886, 0.997968, 155.265, 0.983348, 156.689, 0.992431, 154.055, 0.985922, 164.754, 0.993484, 155.104, 0.999787,1
   489,01/31/2021 13:39:28,31,288.220, 169.644, 0.980903, 173.811, 0.988207, 190.097, 0.983717, 164.942, 0.820654, 163.911, 0.832127, 172.456, 0.989550, 173.784, 0.995181, 170.089, 0.998943, 167.030, 0.991433, 162.686, 0.993998, 155.897, 0.993131, 157.656, 0.989758, 153.442, 0.997609, 152.876, 0.986085, 149.287, 0.989030, 147.801, 0.998619, 155.075, 0.977084, 156.522, 0.993340, 153.943, 0.988683, 164.795, 0.991231, 154.915, 0.999463,1
   490,01/31/2021 13:41:12,31,288.231, 169.144, 0.984744, 173.622, 0.987537, 189.398, 0.980230, 164.727, 0.831406, 163.681, 0.840314, 172.224, 0.988365, 173.748, 0.997558, 170.109, 0.999283, 166.798, 0.987273, 162.959, 0.996711, 155.582, 0.994108, 157.775, 0.990934, 153.199, 0.996527, 152.527, 0.986944, 148.867, 0.993016, 147.680, 0.999170, 155.107, 0.983054, 156.581, 0.994364, 154.168, 0.988642, 164.521, 0.995493, 154.956, 0.999928,1
   491,01/31/2021 13:42:56,31,288.246, 169.943, 0.985770, 173.661, 0.984061, 189.891, 0.975224, 164.694, 0.819909, 163.556, 0.848024, 172.536, 0.987997, 173.738, 0.998528, 170.063, 0.999044, 166.908, 0.986120, 162.813, 0.996217, 155.715, 0.994812, 158.040, 0.995068, 153.328, 0.997576, 152.624, 0.988990, 148.783, 0.996188, 147.661, 0.998731, 155.148, 0.981633, 156.902, 0.993811, 154.301, 0.986992, 164.505, 0.996294, 154.961, 0.999681,1
   492,01/31/2021 13:44:40,31,288.265, 169.393, 0.989146, 173.616, 0.985554, 190.187, 0.985863, 164.598, 0.824270, 163.445, 0.821479, 172.240, 0.993721, 173.792, 0.997635, 169.965, 0.999687, 166.783, 0.992953, 162.418, 0.997876, 156.135, 0.994865, 158.116, 0.995138, 153.300, 0.998651, 152.407, 0.986057, 148.886, 0.990020, 147.649, 0.997189, 155.111, 0.979655, 156.694, 0.990235, 153.839, 0.984652, 164.774, 0.996678, 154.964, 0.999512,1
   493,01/31/2021 13:46:25,31,288.292, 169.621, 0.986627, 173.915, 0.987550, 189.669, 0.978631, 164.432, 0.823262, 163.654, 0.825962, 172.530, 0.991594, 173.771, 0.997107, 170.312, 0.999479, 166.786, 0.991552, 162.780, 0.995905, 155.541, 0.997589, 157.847, 0.995471, 153.140, 0.998260, 152.730, 0.989108, 148.798, 0.995678, 147.643, 0.995961, 155.079, 0.983343, 156.345, 0.994571, 153.737, 0.984177, 164.565, 0.993910, 154.776, 0.999924,1
   494,01/31/2021 13:48:08,31,288.305, 169.566, 0.982620, 174.043, 0.985279, 190.037, 0.985639, 164.237, 0.816968, 163.579, 0.828287, 172.433, 0.988148, 173.713, 0.997914, 170.054, 0.999789, 166.971, 0.994445, 162.805, 0.997832, 155.868, 0.997543, 158.401, 0.994150, 153.436, 0.997105, 152.804, 0.991027, 149.380, 0.994054, 147.840, 0.998120, 155.084, 0.984253, 156.842, 0.992016, 154.421, 0.987838, 164.782, 0.997134, 155.004, 0.999832,1
   495,01/31/2021 13:49:52,31,288.332, 169.738, 0.986173, 173.992, 0.987187, 189.781, 0.972464, 164.643, 0.824993, 163.782, 0.833565, 172.388, 0.985592, 173.734, 0.999668, 170.009, 0.998815, 167.048, 0.988796, 163.020, 0.996131, 156.105, 0.996180, 157.891, 0.991452, 153.147, 0.995220, 153.011, 0.989644, 148.997, 0.993038, 147.772, 0.999124, 155.211, 0.983951, 156.494, 0.994282, 153.874, 0.987829, 164.767, 0.992447, 154.779, 0.999966,1
   496,01/31/2021 13:51:36,31,288.365, 169.866, 0.984936, 174.059, 0.990281, 190.236, 0.976165, 164.439, 0.808699, 163.221, 0.824235, 172.316, 0.984952, 173.427, 0.998477, 170.200, 0.999419, 167.089, 0.983732, 162.601, 0.997783, 155.688, 0.994533, 157.921, 0.991138, 153.219, 0.994355, 152.439, 0.990227, 148.642, 0.989635, 147.501, 0.997202, 154.811, 0.980577, 156.548, 0.995236, 154.094, 0.988092, 164.435, 0.994064, 154.950, 0.999941,1
   497,01/31/2021 13:53:21,31,288.362, 169.599, 0.984666, 173.963, 0.986853, 190.109, 0.976275, 164.390, 0.823773, 163.462, 0.827527, 172.305, 0.990733, 174.021, 0.998871, 170.287, 0.998488, 166.983, 0.985612, 162.726, 0.995144, 155.886, 0.995187, 157.966, 0.992642, 153.392, 0.996061, 152.470, 0.988058, 148.976, 0.995563, 147.811, 0.997424, 155.165, 0.986975, 156.587, 0.994343, 153.795, 0.989944, 164.512, 0.994099, 154.862, 0.999804,1
   498,01/31/2021 13:55:05,31,288.365, 169.487, 0.982460, 173.996, 0.988172, 189.803, 0.968770, 164.207, 0.819879, 163.325, 0.829550, 172.210, 0.983758, 173.514, 0.999881, 170.229, 0.997939, 167.072, 0.987519, 163.037, 0.997424, 156.079, 0.997846, 157.957, 0.993856, 153.444, 0.994924, 152.711, 0.986685, 149.074, 0.991956, 147.646, 0.997284, 155.302, 0.984046, 156.700, 0.994222, 154.143, 0.988246, 164.727, 0.988713, 155.128, 0.999931,1
   499,01/31/2021 13:56:49,31,288.364, 169.711, 0.987337, 174.131, 0.993461, 190.352, 0.970408, 164.639, 0.807636, 163.656, 0.829538, 172.526, 0.985578, 173.890, 0.999158, 170.228, 0.996993, 167.070, 0.990980, 162.947, 0.996986, 155.738, 0.997724, 157.993, 0.994805, 153.171, 0.999283, 152.687, 0.994711, 149.088, 0.996482, 147.907, 0.998671, 154.982, 0.979528, 156.939, 0.991840, 154.144, 0.989334, 164.730, 0.996645, 155.184, 0.999879,1
   500,01/31/2021 13:58:32,31,288.368, 169.426, 0.983568, 173.876, 0.985989, 189.571, 0.979076, 164.125, 0.824771, 162.810, 0.834746, 172.267, 0.988365, 173.757, 0.998198, 170.072, 0.998293, 167.021, 0.990119, 162.888, 0.999342, 156.063, 0.995838, 158.068, 0.995255, 153.026, 0.997454, 152.825, 0.989325, 148.701, 0.993885, 147.560, 0.999500, 154.971, 0.984803, 156.465, 0.994461, 153.986, 0.991253, 164.458, 0.996576, 155.000, 0.998970,1
   501,01/31/2021 14:00:17,31,288.346, 169.572, 0.983461, 173.967, 0.988255, 189.455, 0.974590, 164.118, 0.823017, 162.782, 0.850585, 172.407, 0.984104, 173.433, 0.996439, 169.835, 0.997774, 166.930, 0.988808, 162.595, 0.998799, 155.965, 0.994265, 158.079, 0.994364, 153.114, 0.997819, 152.539, 0.989096, 149.005, 0.996121, 147.580, 0.996647, 155.631, 0.990600, 156.590, 0.995783, 154.067, 0.993559, 164.915, 0.995297, 154.817, 0.999837,1
   502,01/31/2021 14:03:46,31,288.206, 169.359, 0.984068, 173.843, 0.993459, 189.182, 0.979187, 163.916, 0.807008, 162.968, 0.817064, 171.885, 0.990230, 173.448, 0.996438, 169.922, 0.999057, 166.769, 0.993761, 162.529, 0.996693, 155.907, 0.994163, 157.823, 0.997447, 152.888, 0.997965, 152.347, 0.992001, 148.765, 0.994142, 147.647, 0.998848, 154.829, 0.988722, 156.603, 0.995440, 154.144, 0.990517, 164.328, 0.994000, 154.664, 0.999769,1
   503,01/31/2021 14:05:30,31,288.114, 169.201, 0.983049, 173.770, 0.984842, 190.039, 0.982628, 164.388, 0.815758, 163.153, 0.830474, 172.163, 0.990458, 173.932, 0.991685, 170.444, 0.999592, 167.084, 0.990280, 162.867, 0.992036, 155.646, 0.991009, 158.082, 0.991676, 153.061, 0.994476, 152.351, 0.986084, 148.785, 0.991083, 147.709, 0.997556, 155.046, 0.975922, 156.591, 0.992874, 153.838, 0.986710, 164.366, 0.993385, 154.957, 0.999365,1
   504,01/31/2021 14:07:15,31,288.010, 169.837, 0.985810, 173.666, 0.985337, 189.922, 0.987177, 164.253, 0.822519, 163.169, 0.819912, 171.995, 0.993057, 173.683, 0.994734, 169.651, 0.999195, 166.945, 0.989234, 162.534, 0.996335, 155.520, 0.996516, 157.873, 0.993820, 153.123, 0.998143, 152.384, 0.990304, 148.906, 0.994486, 147.685, 0.997615, 155.244, 0.977628, 156.672, 0.992637, 154.124, 0.983155, 164.505, 0.991761, 155.102, 0.999138,1
   505,01/31/2021 14:08:59,31,287.929, 169.632, 0.984325, 173.972, 0.988113, 190.111, 0.980070, 164.318, 0.815006, 163.272, 0.830031, 172.331, 0.994329, 173.813, 0.996170, 170.119, 0.998917, 166.925, 0.991980, 162.957, 0.997407, 155.911, 0.995525, 158.059, 0.994116, 153.567, 0.998711, 152.900, 0.995032, 148.769, 0.994045, 147.820, 0.996358, 155.093, 0.982758, 156.807, 0.991636, 154.180, 0.983117, 164.714, 0.994057, 154.982, 0.999738,1
   506,01/31/2021 14:10:43,31,287.871, 169.642, 0.985448, 174.267, 0.986107, 190.378, 0.969012, 163.839, 0.826589, 163.084, 0.827988, 172.250, 0.985292, 173.769, 0.996490, 170.331, 0.998402, 167.346, 0.986975, 162.877, 0.992160, 155.889, 0.993288, 157.933, 0.991158, 153.363, 0.996902, 152.947, 0.985316, 149.056, 0.994899, 147.569, 0.998043, 155.069, 0.988665, 156.679, 0.994067, 154.074, 0.989755, 164.618, 0.996870, 155.012, 0.999738,1
   507,01/31/2021 14:12:27,31,287.844, 169.842, 0.989565, 174.406, 0.990130, 190.161, 0.981063, 164.017, 0.815492, 163.272, 0.834511, 172.125, 0.992147, 173.752, 0.998450, 169.935, 0.998296, 167.303, 0.990705, 162.878, 0.999244, 155.948, 0.995266, 157.974, 0.994102, 153.481, 0.997026, 152.900, 0.987666, 149.104, 0.993369, 147.740, 0.999078, 155.165, 0.981254, 156.743, 0.995493, 153.751, 0.987476, 164.664, 0.991677, 154.859, 0.999808,1
   508,01/31/2021 14:14:10,31,287.827, 169.415, 0.988260, 173.743, 0.991254, 189.422, 0.976113, 163.832, 0.816716, 162.944, 0.836339, 172.234, 0.990750, 173.692, 0.998919, 170.107, 0.998115, 166.561, 0.985439, 162.788, 0.998033, 155.804, 0.992927, 157.862, 0.994822, 153.292, 0.997106, 152.569, 0.990841, 148.752, 0.994933, 147.349, 0.999760, 154.960, 0.987110, 156.544, 0.995683, 154.015, 0.991439, 164.441, 0.996291, 154.948, 0.999802,1
   509,01/31/2021 14:15:54,31,287.801, 169.539, 0.988236, 173.635, 0.988728, 190.122, 0.979596, 163.857, 0.819419, 163.117, 0.816339, 171.986, 0.991316, 173.679, 0.997352, 169.991, 0.999701, 166.818, 0.989533, 162.625, 0.997093, 155.563, 0.995793, 157.963, 0.992251, 153.166, 0.997770, 152.382, 0.983959, 148.992, 0.996477, 147.610, 0.997550, 155.026, 0.974283, 156.387, 0.989623, 154.080, 0.983454, 164.459, 0.994392, 155.077, 0.999949,1
   510,01/31/2021 14:17:39,31,287.787, 169.537, 0.986255, 174.078, 0.990064, 189.626, 0.976236, 164.020, 0.818252, 163.172, 0.823773, 171.968, 0.989131, 173.693, 0.993721, 170.218, 0.998164, 167.009, 0.984133, 162.729, 0.994248, 155.790, 0.994015, 157.996, 0.992796, 153.462, 0.996682, 152.560, 0.985279, 149.025, 0.991077, 147.741, 0.998305, 155.135, 0.986834, 156.643, 0.993855, 154.096, 0.988342, 164.657, 0.992571, 154.901, 0.999765,1
   511,01/31/2021 14:19:23,31,287.780, 169.615, 0.985060, 173.986, 0.989540, 189.475, 0.982960, 163.739, 0.814498, 162.554, 0.840007, 171.844, 0.992201, 173.511, 0.997595, 169.719, 0.999558, 166.869, 0.993898, 162.673, 0.998349, 155.727, 0.996597, 157.849, 0.995584, 153.342, 0.996008, 152.748, 0.988385, 148.788, 0.992130, 147.607, 0.998774, 154.977, 0.980478, 156.585, 0.994108, 154.071, 0.983238, 164.501, 0.994747, 155.018, 0.999722,1
   512,01/31/2021 14:21:08,31,287.755, 169.634, 0.985608, 174.080, 0.989478, 189.701, 0.975691, 163.842, 0.833408, 162.964, 0.830942, 172.366, 0.988611, 173.708, 0.998836, 170.282, 0.999414, 166.869, 0.989328, 162.854, 0.997163, 155.845, 0.997646, 158.157, 0.992107, 153.335, 0.998363, 152.641, 0.993183, 149.268, 0.995852, 147.651, 0.999693, 155.165, 0.988336, 156.562, 0.995896, 154.153, 0.985150, 164.642, 0.995238, 155.067, 0.999726,1
   513,01/31/2021 14:22:52,31,287.728, 169.906, 0.985494, 174.239, 0.988685, 190.515, 0.974221, 163.964, 0.814149, 163.115, 0.823412, 172.294, 0.983521, 173.867, 0.997778, 170.609, 0.998235, 167.292, 0.988173, 163.093, 0.996342, 156.087, 0.994838, 158.246, 0.991836, 153.281, 0.994156, 152.912, 0.987785, 149.071, 0.993992, 147.773, 0.997555, 155.275, 0.982715, 156.737, 0.989596, 154.164, 0.984841, 164.528, 0.995072, 155.307, 0.999966,1
   514,01/31/2021 14:24:36,31,287.701, 169.736, 0.983552, 173.899, 0.985931, 189.809, 0.966918, 163.602, 0.815397, 162.646, 0.821938, 172.231, 0.992027, 173.538, 0.999151, 170.134, 0.999887, 166.981, 0.983248, 162.862, 0.997840, 155.922, 0.993664, 158.086, 0.992323, 153.135, 0.995251, 152.946, 0.982833, 149.012, 0.995557, 147.847, 0.999154, 155.128, 0.985169, 156.503, 0.991003, 153.976, 0.981659, 164.751, 0.995285, 154.906, 0.999743,1
   515,01/31/2021 14:28:03,31,287.631, 169.575, 0.985355, 174.029, 0.981896, 189.724, 0.971596, 163.715, 0.808400, 162.412, 0.821794, 172.223, 0.987845, 173.316, 0.997005, 169.742, 0.999722, 166.768, 0.987586, 162.448, 0.993924, 155.800, 0.994613, 157.932, 0.989355, 153.043, 0.999281, 152.469, 0.987622, 148.900, 0.993178, 147.497, 0.997254, 155.217, 0.978576, 156.636, 0.991997, 153.841, 0.987984, 164.570, 0.993065, 155.267, 0.999375,1
   516,01/31/2021 14:33:16,31,287.427, 169.593, 0.977728, 173.881, 0.983612, 190.014, 0.975196, 163.959, 0.801640, 163.076, 0.814938, 172.073, 0.990425, 174.140, 0.995894, 170.362, 0.998498, 166.940, 0.987788, 162.779, 0.997250, 155.601, 0.994834, 158.019, 0.993696, 153.370, 0.996723, 152.965, 0.987277, 149.325, 0.993537, 147.763, 0.995932, 155.469, 0.978238, 156.602, 0.990064, 154.172, 0.982998, 164.653, 0.991989, 154.801, 0.999544,1
   517,01/31/2021 14:35:01,31,287.339, 169.689, 0.978735, 174.097, 0.986110, 190.063, 0.973153, 163.761, 0.812188, 162.728, 0.811368, 172.084, 0.991008, 173.437, 0.998619, 170.017, 0.998797, 166.855, 0.986611, 162.796, 0.998882, 155.783, 0.993180, 158.102, 0.993730, 153.147, 0.995963, 152.778, 0.989651, 149.130, 0.992575, 147.943, 0.995113, 155.014, 0.975971, 156.664, 0.987486, 153.974, 0.983623, 164.747, 0.991153, 154.963, 0.999776,1
   518,01/31/2021 14:36:45,31,287.271, 169.556, 0.986851, 173.994, 0.982624, 189.653, 0.977423, 163.698, 0.810912, 163.043, 0.814473, 172.048, 0.991991, 173.719, 0.994650, 170.011, 0.999307, 167.148, 0.992360, 162.682, 0.996849, 155.752, 0.994884, 158.051, 0.991906, 153.133, 0.998237, 152.587, 0.991994, 148.868, 0.991207, 147.753, 0.999410, 155.327, 0.978050, 156.492, 0.994244, 154.480, 0.983035, 164.786, 0.994775, 155.166, 0.999690,1
   519,01/31/2021 14:38:29,31,287.217, 169.704, 0.986017, 173.826, 0.983276, 189.776, 0.969135, 163.682, 0.811673, 162.672, 0.821797, 172.210, 0.990443, 173.631, 0.998296, 170.399, 0.998351, 167.106, 0.992365, 162.832, 0.996900, 156.109, 0.995727, 158.227, 0.995693, 153.523, 0.995629, 152.500, 0.990837, 149.271, 0.995206, 147.977, 0.997789, 155.300, 0.984714, 156.625, 0.993623, 153.903, 0.987531, 164.607, 0.992944, 155.061, 0.998358,1
